2.000000 1:1.165129 2:0.277524 3:2.694762 4:3.172708 5:1.008600 6:3.057821 7:2.954981 8:1.120994 9:2.799334 10:2.858628 
2.000000 1:1.727674 2:3.959057 3:1.816279 4:1.760743 5:2.958418 6:1.930410 7:1.051830 8:2.326681 9:4.326828 10:3.307031 
1.000000 1:-0.565428 2:-0.497698 3:-0.426071 4:-0.108533 5:-1.314406 6:1.737262 7:-1.137788 8:0.135649 9:-0.108882 10:-0.795978 
1.000000 1:-0.557122 2:-0.309972 3:-1.628077 4:0.488083 5:-1.104253 6:1.428208 7:-0.635481 8:-0.615056 9:-0.249811 10:-0.893769 
2.000000 1:2.772146 2:2.638057 3:3.361931 4:2.649822 5:2.568088 6:1.853032 7:0.611314 8:0.931755 9:2.775898 10:1.983393 
2.000000 1:1.748171 2:4.128310 3:2.826521 4:3.776115 5:1.909920 6:2.539300 7:2.267500 8:1.108783 9:5.098123 10:2.619610 
2.000000 1:2.609560 2:1.304464 3:2.497899 4:3.416511 5:0.951160 6:2.622387 7:0.892997 8:3.518542 9:2.896315 10:3.651368 
2.000000 1:2.667776 2:1.255970 3:2.786482 4:3.357909 5:2.564057 6:3.552998 7:1.639010 8:4.670881 9:2.312920 10:2.499159 
1.000000 1:0.201685 2:0.224367 3:-0.933063 4:-0.271985 5:-0.968278 6:-1.267692 7:-0.372849 8:0.511904 9:-0.728982 10:0.172798 
1.000000 1:-1.124562 2:0.484865 3:-0.585029 4:1.190922 5:-0.589131 6:2.110908 7:0.157915 8:0.805345 9:-0.163709 10:-0.491149 
1.000000 1:-0.098017 2:-0.416822 3:3.080022 4:1.166039 5:1.865342 6:-0.225614 7:-1.799280 8:-0.255577 9:-0.856455 10:0.758936 
2.000000 1:4.333171 2:1.683487 3:2.545680 4:1.860082 5:1.801025 6:3.196122 7:2.327211 8:3.009672 9:3.133893 10:0.844956 
1.000000 1:0.523173 2:0.813166 3:0.024937 4:-0.118238 5:1.612958 6:-0.198040 7:-0.988772 8:0.755870 9:-0.619956 10:-1.485088 
2.000000 1:1.722047 2:2.666164 3:4.728425 4:2.901482 5:0.343934 6:3.840141 7:1.049451 8:1.486119 9:2.387501 10:3.310228 
1.000000 1:-0.679595 2:0.039952 3:1.203315 4:0.720423 5:0.209537 6:-1.050514 7:0.327663 8:1.958378 9:-0.688033 10:-0.407096 
1.000000 1:0.227807 2:-0.761932 3:0.780612 4:0.410434 5:0.153194 6:0.050119 7:0.954235 8:0.230652 9:-1.118977 10:-0.394428 
2.000000 1:2.706382 2:1.977492 3:3.882860 4:2.751390 5:3.305735 6:4.986194 7:1.769912 8:2.938914 9:2.862117 10:1.847327 
2.000000 1:2.657720 2:2.667770 3:1.523001 4:3.099979 5:2.062621 6:1.671733 7:-0.413161 8:3.061986 9:1.984102 10:3.832004 
1.000000 1:-0.144203 2:-1.742637 3:-1.214559 4:-0.636856 5:1.078405 6:0.278771 7:0.263082 8:0.895758 9:0.601872 10:1.395076 
2.000000 1:1.655840 2:3.513241 3:0.219153 4:3.532788 5:3.053516 6:3.196570 7:2.813353 8:3.402072 9:2.009902 10:2.203737 
1.000000 1:-1.906666 2:0.006104 3:-0.789203 4:-0.750520 5:0.668555 6:0.085188 7:-0.680802 8:2.395614 9:2.264463 10:-0.208579 
2.000000 1:2.602043 2:2.886773 3:2.752880 4:2.624469 5:1.867151 6:2.544238 7:3.520362 8:3.626913 9:1.234869 10:1.122336 
2.000000 1:2.066056 2:1.795055 3:3.779890 4:1.074019 5:4.061051 6:1.268805 7:2.713873 8:1.720160 9:2.292781 10:3.246772 
1.000000 1:0.275732 2:-1.790389 3:0.801278 4:-0.084666 5:-0.364297 6:1.856871 7:-0.305898 8:-1.038003 9:0.190864 10:-1.106908 
2.000000 1:3.644529 2:2.327106 3:0.991547 4:1.933790 5:2.625645 6:2.996748 7:0.287067 8:2.421849 9:2.638793 10:3.638022 
2.000000 1:1.569775 2:3.070690 3:2.831968 4:1.194051 5:2.983957 6:2.631797 7:1.733462 8:1.561023 9:1.961939 10:1.521689 
2.000000 1:3.690314 2:1.520370 3:3.914815 4:2.409920 5:2.609182 6:5.074680 7:2.203850 8:1.044416 9:3.275835 10:1.777660 
1.000000 1:1.164080 2:1.618288 3:-0.667398 4:0.230254 5:1.259885 6:2.046483 7:-1.259838 8:-0.281026 9:0.106470 10:-2.423069 
2.000000 1:2.256603 2:3.742183 3:2.331753 4:2.421342 5:1.855193 6:2.116580 7:2.467971 8:1.669343 9:0.878352 10:3.893350 
1.000000 1:0.679324 2:0.100130 3:-0.211641 4:1.181321 5:-1.838518 6:-1.310553 7:-0.818545 8:-1.096954 9:-1.473909 10:-1.478851 
1.000000 1:-0.941763 2:0.774891 3:-0.310079 4:0.778235 5:0.357555 6:-0.774858 7:1.653361 8:0.375208 9:0.958386 10:0.729180 
1.000000 1:1.461847 2:0.114390 3:-0.074920 4:1.194247 5:-0.166395 6:-0.424781 7:-1.125621 8:-1.143036 9:-0.011535 10:-0.891235 
2.000000 1:1.448372 2:5.437838 3:1.036972 4:4.423505 5:4.576082 6:1.842576 7:3.297306 8:2.553633 9:2.851833 10:2.432002 
2.000000 1:3.204220 2:4.782869 3:4.008790 4:2.585125 5:3.894749 6:1.313148 7:4.070632 8:2.622202 9:2.343253 10:3.069301 
0.000000 1:-1.109882 2:-2.872484 3:-1.426173 4:-2.933326 5:-3.790496 6:-2.560043 7:-1.719306 8:-3.762967 9:-2.754430 10:-1.860680 
0.000000 1:-2.344322 2:-2.631548 3:-4.117137 4:-2.954167 5:-1.942553 6:-3.002680 7:-1.131756 8:-2.980383 9:-1.636156 10:-2.339472 
1.000000 1:-0.655151 2:1.122111 3:0.267079 4:1.102210 5:-1.593018 6:-1.562142 7:-1.552108 8:-0.321448 9:-1.777073 10:-2.114445 
2.000000 1:4.166140 2:3.058570 3:5.020824 4:1.638555 5:1.988480 6:3.013931 7:3.354041 8:2.213553 9:3.234877 10:2.151818 
2.000000 1:4.006117 2:2.402549 3:2.370867 4:2.704134 5:0.029676 6:2.753648 7:1.601868 8:5.715915 9:2.696166 10:2.738707 
1.000000 1:0.108009 2:-1.494329 3:0.389827 4:2.033227 5:1.256648 6:1.089283 7:-0.460689 8:0.350031 9:0.788762 10:-0.976926 
1.000000 1:1.949479 2:0.252301 3:-1.734277 4:0.066787 5:0.407011 6:1.347350 7:-0.340203 8:0.012463 9:3.321724 10:0.845925 
2.000000 1:2.378816 2:3.336326 3:1.816416 4:2.094811 5:4.034381 6:1.945981 7:3.740491 8:2.337884 9:1.040497 10:2.992937 
2.000000 1:3.224831 2:2.433795 3:4.575232 4:0.989765 5:4.136830 6:0.090397 7:3.797075 8:4.065160 9:3.248146 10:2.813350 
1.000000 1:-1.519502 2:-0.772384 3:0.167087 4:-0.051789 5:0.840205 6:0.095010 7:0.296758 8:-1.416115 9:-0.531030 10:-0.943237 
2.000000 1:3.208440 2:4.095055 3:3.745428 4:1.208212 5:4.214088 6:0.959318 7:1.646368 8:2.384590 9:2.255338 10:1.947002 
2.000000 1:3.247767 2:2.270301 3:1.298453 4:3.988335 5:3.529106 6:-0.614246 7:2.317783 8:3.679464 9:2.304187 10:4.918309 
1.000000 1:-0.107482 2:0.186351 3:-0.354243 4:2.302379 5:0.662692 6:-0.389737 7:-0.415279 8:-1.437487 9:-0.347399 10:1.116237 
2.000000 1:0.016475 2:3.324719 3:1.924030 4:1.833535 5:3.409318 6:3.825547 7:2.151790 8:3.140694 9:3.340018 10:3.137908 
2.000000 1:3.074256 2:3.741559 3:5.230668 4:2.457127 5:3.314675 6:2.242534 7:2.019082 8:1.062711 9:2.601506 10:3.359291 
2.000000 1:3.667482 2:3.238893 3:1.787979 4:1.920684 5:3.455232 6:2.239552 7:3.011748 8:3.566233 9:1.898975 10:2.734909 
2.000000 1:2.126784 2:0.571460 3:2.049542 4:1.928851 5:4.010523 6:0.939003 7:2.902530 8:3.138933 9:2.441467 10:0.676380 
2.000000 1:2.149669 2:1.700994 3:1.924541 4:2.337228 5:2.012605 6:3.826943 7:2.556647 8:3.691926 9:1.301063 10:3.272283 
0.000000 1:-1.264360 2:-0.650441 3:-1.497296 4:-1.916433 5:-2.568281 6:-4.329146 7:-3.330163 8:-1.276408 9:-1.999916 10:-3.911731 
1.000000 1:-0.217539 2:0.918540 3:1.260196 4:0.357738 5:-0.879161 6:-0.090666 7:0.863752 8:-2.054363 9:0.050731 10:0.303573 
2.000000 1:1.768243 2:4.262210 3:2.398475 4:2.100690 5:3.269373 6:2.086260 7:1.749591 8:2.708402 9:0.506242 10:3.044486 
0.000000 1:-1.967535 2:-4.012264 3:-2.222686 4:-1.720954 5:-3.948189 6:-2.861113 7:-3.408428 8:-3.463221 9:-2.135404 10:-1.684820 
2.000000 1:2.844135 2:3.133051 3:3.784910 4:3.955701 5:3.289864 6:2.774264 7:1.910391 8:1.889077 9:2.451738 10:2.184682 
0.000000 1:-2.203858 2:-2.290350 3:-4.264182 4:-3.077159 5:-0.885725 6:-3.367942 7:-2.789760 8:-3.338855 9:-2.771229 10:-2.661974 
2.000000 1:4.889668 2:2.674367 3:1.793168 4:1.578677 5:2.906647 6:0.724111 7:2.586282 8:1.960157 9:1.797865 10:2.009055 
2.000000 1:3.388778 2:3.098759 3:4.029195 4:2.218946 5:2.426598 6:1.209031 7:1.201774 8:2.061907 9:2.456523 10:3.654066 
1.000000 1:1.143948 2:1.760596 3:-1.808449 4:0.435078 5:0.878265 6:-0.213468 7:-0.927660 8:0.312549 9:0.284005 10:-1.210345 
2.000000 1:1.768932 2:1.373296 3:3.823218 4:1.029647 5:1.625882 6:2.350448 7:1.988696 8:3.759102 9:0.404004 10:2.710518 
1.000000 1:-0.540127 2:-1.302470 3:1.070254 4:0.373270 5:0.538067 6:1.452370 7:-1.618203 8:0.472973 9:1.577250 10:1.941944 
0.000000 1:-4.147284 2:-3.420969 3:-2.638258 4:-2.148989 5:-2.336652 6:-2.041332 7:-2.955418 8:-2.978242 9:-1.666903 10:-2.562238 
2.000000 1:2.573845 2:-0.104786 3:1.886498 4:4.100192 5:2.083638 6:3.114866 7:0.630926 8:1.472223 9:0.544910 10:3.216851 
1.000000 1:-0.362699 2:-1.023129 3:0.289831 4:-0.535297 5:0.079356 6:1.327535 7:-0.243841 8:-0.052034 9:0.663049 10:1.124796 
1.000000 1:0.227082 2:-0.018597 3:2.003161 4:-2.882894 5:0.760498 6:0.255788 7:-0.602338 8:-0.820071 9:0.686674 10:0.811363 
1.000000 1:0.452815 2:0.668647 3:0.002789 4:0.340093 5:2.106048 6:1.570248 7:-0.030433 8:0.876385 9:0.212012 10:-1.066489 
1.000000 1:-0.244301 2:0.269371 3:-0.680788 4:-1.496776 5:-0.528101 6:-0.664985 7:0.143678 8:0.135368 9:0.444856 10:-0.604119 
1.000000 1:-0.068638 2:-0.510404 3:-1.364836 4:0.405934 5:1.409057 6:-0.447927 7:0.895958 8:-0.642501 9:0.468122 10:0.726983 
1.000000 1:0.242981 2:0.399266 3:-0.476402 4:0.078530 5:0.835320 6:0.223473 7:-0.835315 8:0.386505 9:-0.860390 10:-0.229341 
1.000000 1:0.934451 2:0.170524 3:-0.386307 4:1.045700 5:0.660548 6:0.213820 7:0.162658 8:-0.637000 9:0.888791 10:1.817575 
2.000000 1:3.186621 2:3.064979 3:1.527127 4:1.091911 5:2.113974 6:3.433706 7:1.866496 8:1.855283 9:2.553895 10:0.993229 
1.000000 1:0.403761 2:-1.030183 3:1.361708 4:0.935932 5:0.598234 6:0.271976 7:-1.841660 8:-0.744509 9:1.003849 10:-0.444112 
2.000000 1:1.708677 2:3.227950 3:3.136300 4:4.188664 5:3.013777 6:2.742957 7:2.330161 8:3.524998 9:2.727795 10:2.735398 
2.000000 1:2.542129 2:1.399783 3:1.881217 4:2.157553 5:0.316060 6:2.340004 7:2.378486 8:3.647024 9:2.260941 10:3.309851 
0.000000 1:-3.098748 2:-1.659157 3:-1.617485 4:-4.054758 5:-1.315303 6:-3.605302 7:-2.018310 8:-2.572627 9:-1.959621 10:-1.752898 
1.000000 1:-0.167203 2:-0.295588 3:0.556207 4:-1.515720 5:-0.469869 6:0.430690 7:1.357076 8:0.522417 9:-0.170838 10:1.131451 
1.000000 1:-0.778767 2:0.878034 3:1.524039 4:0.631788 5:-0.481609 6:-0.427006 7:0.403309 8:-1.146722 9:-0.044969 10:1.505507 
1.000000 1:-0.517375 2:-0.820056 3:0.459074 4:-0.566035 5:-0.725078 6:0.872294 7:-1.448972 8:-0.378321 9:1.248270 10:1.438014 
1.000000 1:0.880848 2:2.453338 3:0.969347 4:0.818876 5:0.004399 6:1.333965 7:1.961160 8:-0.388875 9:-0.109574 10:-1.232353 
1.000000 1:0.869397 2:-1.455967 3:-1.743147 4:-0.182733 5:0.666722 6:0.556035 7:-0.378985 8:-0.761147 9:-2.035461 10:-1.015125 
2.000000 1:2.174160 2:3.446963 3:2.109077 4:2.338401 5:2.658225 6:1.973933 7:3.833105 8:3.174403 9:3.310844 10:1.101533 
1.000000 1:-0.603136 2:-0.839638 3:-1.164262 4:-0.284909 5:0.767011 6:0.554183 7:-1.234293 8:-1.107591 9:1.875001 10:0.536261 
1.000000 1:-0.291950 2:-0.159486 3:0.839267 4:0.212566 5:0.604379 6:-0.804400 7:-0.525434 8:-2.392927 9:-1.405502 10:-1.917536 
1.000000 1:1.257459 2:-0.350191 3:-1.336155 4:-0.351549 5:0.791865 6:-0.214405 7:1.614997 8:0.988102 9:1.211079 10:-0.077593 
1.000000 1:-0.082355 2:-0.215308 3:1.195429 4:-0.482792 5:1.219995 6:0.642734 7:-0.316295 8:-0.935078 9:-1.519290 10:0.074779 
1.000000 1:1.518410 2:-0.499947 3:-0.314361 4:-0.565846 5:0.833082 6:0.665059 7:0.041658 8:-0.863705 9:1.056590 10:0.742813 
0.000000 1:-2.321584 2:-0.733120 3:-3.360721 4:-2.726325 5:-3.063003 6:-2.928926 7:-2.491029 8:-3.441010 9:-2.462545 10:-2.177491 
1.000000 1:-0.882171 2:-0.656500 3:0.189201 4:1.039710 5:1.726788 6:0.343176 7:-0.635455 8:0.699897 9:0.146504 10:1.190548 
2.000000 1:2.450169 2:2.082085 3:2.230407 4:2.463432 5:1.896774 6:4.337478 7:4.253961 8:0.503330 9:3.920287 10:2.678537 
2.000000 1:3.013320 2:1.694408 3:2.668362 4:2.706715 5:4.489526 6:1.850412 7:2.375370 8:5.221685 9:2.102406 10:3.746859 
1.000000 1:2.582239 2:1.681448 3:0.326577 4:1.272991 5:-0.275086 6:-0.163564 7:0.087367 8:0.587522 9:1.575682 10:-0.251078 
2.000000 1:1.267688 2:1.957703 3:2.834443 4:2.965312 5:2.360363 6:2.872931 7:2.934473 8:3.618380 9:0.962267 10:2.030243 
2.000000 1:1.646094 2:4.324943 3:2.792978 4:1.249821 5:1.814412 6:3.797789 7:3.925184 8:2.870753 9:2.522309 10:-0.060282 
2.000000 1:1.615164 2:3.865206 3:3.593500 4:0.908916 5:1.729643 6:0.882777 7:3.785954 8:3.470304 9:1.340202 10:4.294571 
2.000000 1:2.165085 2:3.632790 3:4.349445 4:3.583452 5:1.271533 6:1.287415 7:1.804696 8:2.805701 9:1.785611 10:4.052335 
2.000000 1:1.977318 2:3.393682 3:1.718952 4:3.597991 5:3.161262 6:3.056178 7:1.994923 8:3.276520 9:3.094457 10:2.313698 
0.000000 1:-0.856580 2:-1.682807 3:-3.264668 4:-2.287020 5:-2.736436 6:-2.543584 7:-1.213169 8:-1.068061 9:-2.164484 10:-1.156530 
2.000000 1:2.758978 2:0.554789 3:1.697441 4:3.121275 5:2.410752 6:1.981093 7:2.355594 8:2.904494 9:2.791831 10:3.823043 
2.000000 1:1.625712 2:3.939759 3:1.943221 4:4.827886 5:4.069706 6:3.124469 7:2.776507 8:2.019263 9:3.497867 10:2.583317 
1.000000 1:-1.078736 2:0.438721 3:0.805203 4:1.165432 5:2.475967 6:-1.277401 7:1.141961 8:0.769693 9:-0.903638 10:-0.406431 
2.000000 1:1.030169 2:2.966656 3:2.954831 4:2.254979 5:3.652733 6:3.477476 7:2.550467 8:2.130966 9:1.741257 10:2.323170 
1.000000 1:-0.767928 2:0.564987 3:-0.540207 4:0.878937 5:-0.521255 6:-0.901617 7:-0.568131 8:0.698935 9:-0.289788 10:0.305642 
1.000000 1:0.765266 2:-0.000131 3:-1.014850 4:0.859517 5:1.083878 6:-1.213205 7:1.031047 8:-1.187020 9:-1.827832 10:-1.817980 
1.000000 1:-0.794864 2:-1.411584 3:-2.385237 4:1.524939 5:-1.181397 6:0.293113 7:-0.550606 8:-1.790036 9:-0.183855 10:-1.412335 
2.000000 1:2.560299 2:2.591931 3:1.394324 4:1.416116 5:1.856614 6:3.659619 7:3.094006 8:2.903635 9:0.211808 10:3.970693 
2.000000 1:1.586692 2:3.061372 3:3.147571 4:1.935007 5:1.598645 6:1.143571 7:0.110456 8:2.108398 9:3.906904 10:1.117801 
2.000000 1:2.528407 2:4.177417 3:4.743748 4:2.453785 5:2.418191 6:2.698117 7:2.383986 8:1.366082 9:2.784620 10:1.349791 
2.000000 1:2.947171 2:2.088890 3:1.509228 4:-0.168078 5:1.891164 6:3.149655 7:2.246462 8:0.119383 9:4.333240 10:1.515899 
1.000000 1:-0.307255 2:1.036777 3:-0.318906 4:1.016595 5:-0.797559 6:-0.582176 7:-0.561743 8:-1.225682 9:0.641138 10:0.110946 
1.000000 1:-0.569759 2:-1.102033 3:-0.040542 4:1.130385 5:-0.312228 6:0.283880 7:0.990780 8:0.016814 9:-0.071607 10:-1.588777 
1.000000 1:-0.578470 2:-0.554658 3:0.293370 4:1.518659 5:-0.009681 6:1.271570 7:-0.618778 8:1.017407 9:1.320037 10:-0.123188 
2.000000 1:4.254549 2:2.223055 3:3.413977 4:1.604256 5:2.272543 6:3.972553 7:1.745677 8:3.287373 9:3.362745 10:3.726264 
0.000000 1:-1.920749 2:-1.009011 3:-1.677065 4:-2.711299 5:-3.534922 6:-2.904423 7:-3.242735 8:-2.963658 9:-1.138055 10:-1.864908 
2.000000 1:1.432485 2:1.679689 3:1.747338 4:1.994167 5:1.995459 6:2.910155 7:2.150197 8:2.109810 9:3.121959 10:1.196071 
1.000000 1:-0.816436 2:0.208947 3:-1.276871 4:-0.280364 5:1.653758 6:-0.304226 7:1.138405 8:0.863033 9:0.527699 10:-0.501824 
1.000000 1:1.399884 2:1.512673 3:0.839053 4:-0.000209 5:0.370778 6:0.068653 7:-0.098076 8:1.184041 9:-0.261128 10:0.176649 
2.000000 1:4.548796 2:1.919504 3:3.922957 4:1.993618 5:4.010067 6:2.801166 7:3.508527 8:2.621590 9:0.828675 10:3.806599 
1.000000 1:-0.345570 2:1.201290 3:-0.334577 4:-0.808637 5:0.529468 6:-0.160683 7:-0.236434 8:-0.629007 9:0.004474 10:-1.488925 
1.000000 1:-0.894724 2:1.265339 3:-1.525557 4:0.351138 5:-0.759339 6:-0.013790 7:1.819644 8:0.351861 9:0.766594 10:-1.317347 
1.000000 1:0.524672 2:0.748201 3:-0.361009 4:0.355555 5:2.648875 6:0.247174 7:-0.022223 8:0.505461 9:-1.465895 10:1.240004 
1.000000 1:-0.570111 2:-1.076192 3:1.015221 4:1.703969 5:-1.410390 6:-0.704420 7:1.778011 8:-1.031292 9:0.333482 10:-1.164387 
1.000000 1:-1.168919 2:0.536677 3:0.747099 4:-0.753413 5:0.233663 6:0.752659 7:0.239298 8:1.829144 9:0.101613 10:-0.736388 
1.000000 1:-1.978076 2:-1.722557 3:-0.641224 4:1.363790 5:-0.991282 6:1.446219 7:0.954048 8:0.482285 9:0.636490 10:0.381612 
2.000000 1:3.502056 2:3.626964 3:1.330789 4:2.795788 5:0.483028 6:3.736559 7:3.484748 8:2.873984 9:3.751405 10:4.539318 
0.000000 1:-2.014427 2:-3.277393 3:-3.463715 4:-2.683610 5:-1.994761 6:-0.937860 7:-1.115480 8:-2.425837 9:-2.503807 10:-2.664274 
1.000000 1:0.358578 2:0.495575 3:1.213400 4:0.586261 5:-2.556114 6:0.750609 7:0.816744 8:-0.941321 9:-0.673892 10:0.457612 
1.000000 1:-1.531899 2:0.024981 3:-0.211892 4:0.883755 5:-0.369514 6:-0.213350 7:1.706471 8:1.017211 9:-0.621181 10:-0.231255 
1.000000 1:-0.203819 2:0.098549 3:1.456788 4:0.109807 5:2.051494 6:-0.707695 7:1.557213 8:0.948435 9:0.728292 10:-1.476053 
0.000000 1:-3.332843 2:-3.719469 3:-0.591758 4:-1.289860 5:-1.453811 6:-0.519098 7:-2.153227 8:-0.626374 9:-3.194591 10:-3.492153 
1.000000 1:-0.178262 2:-1.107023 3:2.624492 4:0.320959 5:-0.661143 6:1.625826 7:1.040450 8:-0.533375 9:0.735487 10:-0.330599 
1.000000 1:2.110026 2:0.390976 3:3.489918 4:0.458977 5:0.250569 6:-0.064255 7:1.706472 8:0.352829 9:0.190809 10:-0.042826 
2.000000 1:1.973324 2:0.186346 3:0.619433 4:2.300688 5:3.287118 6:1.355221 7:2.348109 8:3.289296 9:2.506025 10:1.379872 
2.000000 1:4.063765 2:2.037570 3:2.844103 4:2.836956 5:2.088152 6:2.809668 7:2.912566 8:1.835740 9:0.990597 10:1.270014 
1.000000 1:0.896198 2:-1.276773 3:-1.082602 4:-1.603194 5:1.303061 6:1.014784 7:0.781370 8:-1.263817 9:-0.791946 10:0.575383 
1.000000 1:1.278815 2:0.292176 3:-0.551060 4:0.026271 5:1.723750 6:-0.324115 7:-0.132014 8:0.272387 9:-1.533521 10:0.583490 
1.000000 1:-1.444937 2:0.209687 3:0.428923 4:0.912638 5:0.187146 6:0.665882 7:0.365334 8:0.473085 9:0.342434 10:-0.870456 
0.000000 1:-2.906092 2:-0.785198 3:-1.677984 4:-4.678231 5:-1.473908 6:-1.450894 7:-2.354482 8:-3.787517 9:-1.178458 10:-1.807697 
1.000000 1:-1.152054 2:0.770785 3:-2.087672 4:-1.467123 5:0.838605 6:1.542866 7:-1.923589 8:1.758599 9:1.466736 10:0.048384 
2.000000 1:2.930592 2:4.838063 3:2.927269 4:1.617865 5:3.493974 6:3.004589 7:4.433622 8:1.017687 9:3.164055 10:2.546635 
1.000000 1:-0.111281 2:-0.300782 3:2.909542 4:-0.954342 5:1.006669 6:-0.043076 7:0.232313 8:1.159209 9:-2.096224 10:0.702033 
1.000000 1:0.148421 2:0.716966 3:-0.554039 4:0.425317 5:0.871361 6:0.053520 7:0.554790 8:-0.600578 9:-0.747547 10:-0.717097 
2.000000 1:1.496608 2:2.759607 3:1.343198 4:2.674466 5:1.482734 6:2.593693 7:2.349667 8:0.670281 9:3.394851 10:4.888382 
1.000000 1:0.655892 2:-0.053275 3:1.191250 4:-0.281071 5:-0.574548 6:0.957426 7:-0.167462 8:-0.954404 9:-0.416259 10:-1.183067 
1.000000 1:0.609531 2:1.003519 3:0.833442 4:2.073182 5:0.413110 6:-0.101883 7:-0.433827 8:-1.030985 9:1.994687 10:1.633864 
0.000000 1:-2.222246 2:-2.208014 3:-2.335805 4:-2.771331 5:-0.956998 6:-2.898500 7:-2.628638 8:-1.839113 9:-3.885322 10:-2.984545 
1.000000 1:1.524785 2:-0.266167 3:1.441999 4:-1.060965 5:-1.012652 6:0.011740 7:0.265741 8:-0.892616 9:0.640591 10:0.538011 
1.000000 1:-0.012223 2:0.479760 3:1.643208 4:-0.165663 5:0.762384 6:0.280549 7:-0.805534 8:-0.829581 9:-0.620487 10:-0.384329 
1.000000 1:0.084712 2:2.103934 3:0.657290 4:-1.987680 5:0.815360 6:-0.099383 7:1.000451 8:0.676650 9:-1.422355 10:-0.234025 
1.000000 1:-0.990050 2:-0.153440 3:-1.050780 4:0.275479 5:-0.094835 6:-1.443337 7:0.221520 8:-0.797806 9:-2.123752 10:-2.401177 
2.000000 1:2.325585 2:4.589437 3:3.958639 4:1.731281 5:0.948101 6:0.841290 7:1.673547 8:3.260766 9:4.258684 10:1.993078 
0.000000 1:-2.084311 2:-2.077725 3:-2.411166 4:-3.027720 5:-2.675141 6:-2.460305 7:-3.228169 8:-1.909165 9:-2.744992 10:-2.372035 
2.000000 1:2.507479 2:3.618708 3:2.263748 4:4.088638 5:3.330499 6:3.391399 7:2.757991 8:0.883695 9:1.383416 10:3.307007 
1.000000 1:0.806539 2:-2.370604 3:-1.281353 4:1.394381 5:-1.424628 6:1.029428 7:0.574739 8:-0.721304 9:-1.446395 10:1.692753 
1.000000 1:-0.470840 2:0.730634 3:-0.312587 4:1.592209 5:-0.491937 6:1.190317 7:-0.109250 8:-1.977786 9:0.086753 10:0.034945 
2.000000 1:2.848163 2:0.526139 3:1.350598 4:1.023199 5:2.311237 6:2.982608 7:4.322428 8:2.026945 9:1.895373 10:2.448905 
1.000000 1:-1.313874 2:0.498374 3:1.302542 4:-0.662759 5:-0.330799 6:0.010271 7:0.781373 8:0.822593 9:-0.926155 10:0.355137 
1.000000 1:-0.621927 2:1.034083 3:-0.704883 4:-0.402330 5:-0.051721 6:0.548501 7:0.577178 8:0.310460 9:-0.418322 10:0.270865 
1.000000 1:0.450925 2:-0.682291 3:-2.054985 4:0.085505 5:-1.323689 6:-0.977260 7:-0.015709 8:-0.497044 9:-0.790825 10:-2.253863 
0.000000 1:-3.116976 2:-1.507951 3:-3.230072 4:-1.486392 5:-3.036831 6:-2.861396 7:-1.459222 8:0.047782 9:-3.525053 10:-1.641033 
1.000000 1:-0.865344 2:1.476893 3:0.664780 4:-0.242152 5:-0.237163 6:-0.204337 7:1.469894 8:0.401186 9:0.060231 10:1.392761 
1.000000 1:-0.537459 2:0.360151 3:-1.044834 4:-0.434870 5:0.370596 6:-1.750482 7:-0.523131 8:-0.040538 9:1.343356 10:0.609866 
2.000000 1:3.850811 2:2.008176 3:2.028602 4:2.674676 5:2.289099 6:2.242486 7:2.988128 8:2.418909 9:3.640980 10:2.526166 
2.000000 1:2.859650 2:2.533796 3:1.429764 4:2.880227 5:0.829372 6:1.707319 7:1.798645 8:2.733881 9:1.830053 10:2.107881 
1.000000 1:-0.733800 2:1.333216 3:-0.079344 4:-1.205919 5:-0.030991 6:0.408334 7:-1.775190 8:1.322747 9:-0.047077 10:-0.993126 
1.000000 1:0.274297 2:1.070365 3:-0.211255 4:0.249798 5:-0.701897 6:0.027842 7:0.156154 8:0.049181 9:-0.082113 10:0.912176 
1.000000 1:0.755345 2:0.428695 3:-0.662882 4:-0.946820 5:2.301619 6:-1.345723 7:-1.140677 8:2.855364 9:1.206804 10:1.145982 
1.000000 1:-0.700671 2:0.605105 3:-0.711738 4:1.756338 5:-0.167488 6:-0.512876 7:0.754545 8:2.402639 9:-1.526149 10:-0.137476 
0.000000 1:-3.263971 2:-2.796865 3:-2.445622 4:-3.937443 5:-2.194207 6:-1.880112 7:-1.667093 8:-2.724513 9:-2.860864 10:-4.333301 
2.000000 1:2.538500 2:1.590959 3:1.701506 4:4.178023 5:3.488655 6:1.730760 7:3.090764 8:2.563145 9:4.371142 10:2.328436 
2.000000 1:1.648556 2:2.616530 3:2.138496 4:2.084029 5:2.309347 6:2.997944 7:1.057412 8:0.803302 9:2.730667 10:1.878888 
2.000000 1:1.844800 2:2.778635 3:1.844768 4:2.283175 5:2.529225 6:0.927869 7:1.301585 8:3.499419 9:2.538347 10:3.270283 
2.000000 1:1.433973 2:1.426701 3:1.823990 4:2.607709 5:4.067065 6:2.091318 7:3.374262 8:2.942955 9:2.114977 10:2.308335 
2.000000 1:1.209070 2:3.698382 3:2.840417 4:2.959481 5:3.715751 6:2.971897 7:2.269775 8:2.961659 9:2.424172 10:1.057288 
1.000000 1:-0.833422 2:1.655826 3:0.774298 4:-0.293682 5:0.594000 6:-0.081990 7:0.270298 8:0.546784 9:-0.711708 10:0.199714 
