1.000000 1:-0.408926 2:-0.555638 3:-1.233072 4:0.608782 5:-1.495312 
0.000000 1:-2.626271 2:-3.242856 3:-4.595367 4:-2.853829 5:-4.335029 
2.000000 1:2.451153 2:3.001114 3:2.993065 4:2.676490 5:-0.306165 
1.000000 1:-1.431106 2:0.151089 3:-1.035703 4:2.175915 5:-1.510909 
2.000000 1:2.999000 2:0.938500 3:3.654864 4:1.021742 5:2.702461 
2.000000 1:1.248987 2:3.988176 3:1.823998 4:2.385771 5:2.809427 
2.000000 1:3.056700 2:3.502327 3:3.714199 4:2.534894 5:1.751414 
1.000000 1:0.669449 2:0.471906 3:-0.758824 4:1.120170 5:0.200690 
0.000000 1:-3.828941 2:-3.125738 3:-3.425821 4:-5.340178 5:-2.024987 
1.000000 1:0.623927 2:1.240030 3:0.828639 4:-0.523336 5:-0.901584 
1.000000 1:0.338127 2:0.480431 3:1.093659 4:-0.850529 5:-1.475272 
1.000000 1:0.426009 2:0.825540 3:-0.732044 4:0.660591 5:-1.806889 
2.000000 1:3.028563 2:2.860061 3:2.711240 4:3.635115 5:1.006473 
1.000000 1:-0.513950 2:0.706820 3:-1.109176 4:-0.496369 5:0.341104 
0.000000 1:-3.936359 2:-2.166759 3:-2.656096 4:-3.273049 5:-3.578781 
2.000000 1:1.992260 2:2.616270 3:2.540061 4:1.900005 5:4.315707 
0.000000 1:-3.408141 2:-3.134498 3:-2.197528 4:-2.680957 5:-1.644632 
2.000000 1:3.146894 2:3.690942 3:2.848386 4:1.894862 5:2.118489 
1.000000 1:0.079182 2:0.372798 3:-2.139101 4:-0.757633 5:1.006233 
1.000000 1:1.313124 2:1.373237 3:-0.151446 4:-1.050551 5:0.277017 
1.000000 1:0.343603 2:0.569399 3:0.869586 4:0.886126 5:-1.124441 
1.000000 1:-2.018869 2:0.056919 3:0.333280 4:-0.170881 5:-0.353463 
1.000000 1:0.251653 2:2.043998 3:0.508264 4:-0.523971 5:-1.102688 
0.000000 1:-2.106722 2:-1.510392 3:-3.453658 4:-1.347539 5:-1.530717 
1.000000 1:-1.065852 2:-0.008632 3:-0.395316 4:0.531296 5:0.314831 
1.000000 1:-2.406201 2:1.471238 3:0.376038 4:-0.470147 5:-1.336324 
1.000000 1:0.155950 2:1.861147 3:1.599775 4:-0.992016 5:-0.264701 
1.000000 1:-0.746514 2:-0.027527 3:-0.727077 4:0.251083 5:-0.396761 
0.000000 1:-1.545438 2:-2.833438 3:-3.808979 4:-1.394423 5:-1.869870 
1.000000 1:-0.136884 2:-0.110236 3:1.214439 4:-0.560442 5:0.553796 
1.000000 1:-0.258962 2:0.354555 3:-1.290808 4:0.989965 5:0.703090 
1.000000 1:0.743083 2:0.773913 3:-1.334351 4:-0.877050 5:1.292755 
0.000000 1:-3.236770 2:-3.428086 3:-2.887299 4:-1.191534 5:-0.923776 
0.000000 1:-3.217512 2:-3.342718 3:-0.360298 4:-1.687045 5:-2.150646 
1.000000 1:-0.060468 2:-0.375391 3:-0.287147 4:0.066477 5:0.775134 
2.000000 1:2.668828 2:3.218737 3:3.396439 4:2.574358 5:0.469087 
0.000000 1:-2.750232 2:-2.134504 3:-3.112614 4:-2.604824 5:-0.678042 
0.000000 1:-3.027719 2:-0.924553 3:-3.830157 4:-2.342539 5:-1.746043 
1.000000 1:-0.930137 2:1.644222 3:0.256438 4:-0.048538 5:1.265277 
1.000000 1:-0.264891 2:-0.959311 3:2.475283 4:1.021946 5:-1.766808 
2.000000 1:4.190855 2:3.692592 3:3.251224 4:2.761127 5:5.088715 
1.000000 1:1.652464 2:-0.509524 3:-0.964387 4:-0.929424 5:-1.013630 
1.000000 1:0.295897 2:-0.484337 3:0.636710 4:1.111168 5:0.314153 
1.000000 1:-0.221621 2:0.865160 3:1.001901 4:0.838204 5:-0.242870 
2.000000 1:2.892485 2:1.261543 3:-0.311793 4:2.301257 5:3.184500 
1.000000 1:-0.292630 2:1.499437 3:-0.067921 4:-0.879972 5:-0.694480 
1.000000 1:-1.711024 2:-0.673219 3:0.783030 4:-0.107591 5:0.556038 
1.000000 1:-0.705885 2:0.186293 3:-1.614320 4:-1.345734 5:-1.195293 
1.000000 1:-0.315121 2:-0.819313 3:0.470957 4:-0.113223 5:0.087143 
2.000000 1:3.527414 2:0.687465 3:2.949065 4:1.449316 5:1.937615 
1.000000 1:-0.447987 2:-0.534175 3:0.903897 4:0.226328 5:0.433719 
1.000000 1:-1.078210 2:1.545494 3:-1.709475 4:2.406318 5:0.275478 
1.000000 1:-1.912331 2:0.437713 3:2.440513 4:-1.030065 5:0.658113 
1.000000 1:0.379622 2:-1.107328 3:-1.855654 4:0.480517 5:1.324726 
2.000000 1:0.453193 2:-0.170125 3:2.933024 4:1.481973 5:1.547153 
1.000000 1:0.796052 2:0.725463 3:1.645218 4:-0.405332 5:-0.418382 
2.000000 1:2.687826 2:1.913588 3:2.303789 4:2.489124 5:1.246984 
0.000000 1:-3.352296 2:-1.972159 3:-2.345727 4:-2.135309 5:-2.270119 
1.000000 1:1.008496 2:0.774504 3:-0.137016 4:0.499020 5:-1.227302 
0.000000 1:-2.852423 2:-4.183409 3:-2.235743 4:-3.407553 5:-2.192357 
1.000000 1:1.290212 2:0.319308 3:-1.232360 4:-0.500056 5:0.218173 
2.000000 1:3.386701 2:2.889109 3:3.146508 4:2.153383 5:3.240527 
0.000000 1:-2.425693 2:-0.612796 3:-0.669608 4:-2.880002 5:-1.231615 
1.000000 1:1.164742 2:-0.341314 3:0.911934 4:-0.584979 5:0.553974 
0.000000 1:-2.216272 2:-0.332098 3:-4.065251 4:-2.766238 5:-1.233905 
1.000000 1:-1.514271 2:-0.646588 3:-0.382508 4:1.311505 5:-0.159950 
2.000000 1:2.600080 2:1.971125 3:2.623914 4:1.598772 5:1.823610 
1.000000 1:-1.480647 2:1.721324 3:0.520700 4:0.324613 5:-0.818577 
0.000000 1:-1.513934 2:-1.977273 3:-2.903253 4:-2.841480 5:-4.103292 
2.000000 1:1.669192 2:1.906831 3:3.394692 4:2.025304 5:1.698058 
1.000000 1:-0.355518 2:1.309331 3:-0.206513 4:0.421576 5:0.337751 
2.000000 1:3.571147 2:3.288924 3:1.535130 4:0.208683 5:4.143712 
1.000000 1:2.080703 2:-0.582813 3:0.154073 4:-0.776346 5:2.351556 
2.000000 1:1.838951 2:3.960009 3:3.531068 4:1.868506 5:1.215840 
2.000000 1:2.891605 2:2.474213 3:1.794347 4:3.833023 5:1.391734 
1.000000 1:0.131672 2:-0.914532 3:-0.327450 4:0.782174 5:0.836898 
2.000000 1:1.915385 2:1.424297 3:3.105626 4:2.068861 5:4.446060 
2.000000 1:1.215615 2:1.591624 3:2.323882 4:1.029062 5:1.962510 
1.000000 1:-0.138642 2:0.546131 3:0.211280 4:0.499752 5:1.475703 
2.000000 1:3.063131 2:1.809473 3:1.802680 4:2.571552 5:2.616144 
0.000000 1:-1.676970 2:-3.123412 3:-4.181984 4:-2.528248 5:-2.240530 
1.000000 1:1.157760 2:1.332098 3:-1.477278 4:0.677070 5:-0.286258 
1.000000 1:-0.012470 2:0.288388 3:-1.410687 4:-0.192717 5:-3.264748 
2.000000 1:3.098271 2:1.308479 3:1.611780 4:2.845402 5:2.706226 
2.000000 1:3.214762 2:3.186932 3:1.984205 4:1.145698 5:3.384793 
1.000000 1:0.861393 2:-0.471584 3:-1.213875 4:-0.810222 5:-3.216397 
1.000000 1:-0.647697 2:2.092208 3:-1.132114 4:1.096182 5:-0.802046 
2.000000 1:3.507667 2:2.950881 3:2.209263 4:1.933329 5:1.264995 
1.000000 1:0.870321 2:-0.208375 3:0.831320 4:-0.907935 5:0.229103 
1.000000 1:0.616788 2:0.169115 3:-0.864351 4:-0.290645 5:1.539243 
1.000000 1:-0.649041 2:0.073426 3:0.414155 4:-0.197902 5:1.120354 
1.000000 1:-0.114966 2:-2.053866 3:1.245047 4:0.754332 5:-1.228918 
2.000000 1:3.466369 2:4.143474 3:1.159186 4:1.862844 5:4.604860 
1.000000 1:0.787608 2:-0.528770 3:-0.898675 4:0.796741 5:-0.675455 
1.000000 1:-1.024872 2:-0.648843 3:-1.073378 4:0.113268 5:-1.076830 
1.000000 1:0.958023 2:1.843960 3:-0.055746 4:-0.272578 5:-1.567237 
2.000000 1:1.063066 2:4.109259 3:2.550973 4:2.745849 5:3.554450 
1.000000 1:-1.748596 2:1.010905 3:-0.506434 4:0.442496 5:0.610512 
2.000000 1:2.963929 2:2.359228 3:3.495040 4:0.887320 5:3.254042 
2.000000 1:2.250857 2:1.951969 3:2.470527 4:2.362068 5:1.904182 
2.000000 1:2.072904 2:2.329237 3:1.359160 4:1.635903 5:2.232740 
1.000000 1:-0.119466 2:1.019607 3:-0.080270 4:-0.225962 5:-0.628302 
1.000000 1:-0.543283 2:-0.965782 3:0.111147 4:0.778249 5:1.656256 
1.000000 1:0.768744 2:-0.549242 3:-0.576857 4:-0.559328 5:1.477977 
0.000000 1:-3.262225 2:-1.927864 3:0.009778 4:-2.494732 5:-1.243370 
0.000000 1:-2.104014 2:-2.213492 3:-3.548974 4:-1.294884 5:-4.107949 
2.000000 1:2.796045 2:3.662377 3:3.595070 4:2.792078 5:3.430566 
1.000000 1:-0.970508 2:-0.227221 3:-1.079017 4:-0.307600 5:-0.300929 
2.000000 1:0.971740 2:0.521804 3:2.789075 4:0.777202 5:0.718648 
1.000000 1:-0.386025 2:-0.522221 3:-1.705680 4:1.837305 5:1.679443 
1.000000 1:-0.713323 2:0.751040 3:-0.493874 4:0.478347 5:-0.421883 
1.000000 1:0.220743 2:-0.304735 3:1.000304 4:-1.806056 5:-0.823384 
2.000000 1:2.744481 2:1.695731 3:1.834793 4:1.557530 5:1.442272 
0.000000 1:-1.423981 2:-0.178558 3:-2.064920 4:-0.897351 5:-2.821594 
2.000000 1:2.162518 2:1.712033 3:0.813508 4:1.782869 5:4.875948 
2.000000 1:2.904306 2:2.475954 3:2.230383 4:4.269749 5:3.090756 
1.000000 1:-0.358389 2:-0.665629 3:-0.279785 4:-1.091092 5:-1.088203 
2.000000 1:2.138644 2:2.090409 3:2.517161 4:2.037136 5:5.733819 
2.000000 1:0.233266 2:3.244888 3:1.641193 4:1.499619 5:2.092240 
2.000000 1:3.509556 2:1.569222 3:2.147673 4:2.215126 5:1.579105 
2.000000 1:2.326624 2:2.589899 3:2.601248 4:1.842295 5:3.361356 
2.000000 1:1.376048 2:3.281324 3:1.825807 4:1.204033 5:1.070617 
1.000000 1:-0.158072 2:1.443136 3:0.293771 4:-1.648051 5:2.125629 
1.000000 1:-1.227704 2:-0.864284 3:-1.380082 4:1.240441 5:-1.347862 
1.000000 1:1.819678 2:-0.642369 3:-0.465521 4:-0.070669 5:-0.816410 
2.000000 1:2.763272 2:2.356283 3:4.211173 4:3.250992 5:1.925741 
2.000000 1:5.243864 2:0.830539 3:1.316811 4:1.969683 5:2.349776 
2.000000 1:3.395518 2:3.038097 3:1.496942 4:3.053341 5:3.990157 
2.000000 1:3.216184 2:3.852361 3:2.468708 4:3.109825 5:2.665086 
2.000000 1:1.965726 2:2.048647 3:1.030064 4:1.236859 5:2.689314 
2.000000 1:1.906186 2:1.264917 3:2.845691 4:1.924995 5:1.514899 
2.000000 1:0.146059 2:2.938259 3:1.931690 4:4.387672 5:2.018379 
2.000000 1:3.574379 2:2.662076 3:1.164069 4:1.727217 5:2.376168 
1.000000 1:0.284556 2:-0.428424 3:0.251474 4:-2.088229 5:-0.912610 
1.000000 1:-0.661752 2:-0.383242 3:-0.287688 4:0.190189 5:1.566535 
0.000000 1:-3.308692 2:-1.165169 3:-2.743259 4:-2.475214 5:-1.121075 
1.000000 1:0.100070 2:1.549141 3:-0.378778 4:0.144477 5:-1.517447 
2.000000 1:3.159295 2:1.924925 3:2.916939 4:2.688289 5:2.844962 
1.000000 1:-0.383445 2:-0.804963 3:-0.040201 4:-0.397341 5:2.214673 
1.000000 1:-0.476915 2:-0.507905 3:-0.812992 4:-0.089112 5:1.896299 
0.000000 1:-1.914310 2:-4.116346 3:-1.927074 4:-2.886917 5:-3.034185 
2.000000 1:1.153290 2:1.260807 3:3.485984 4:2.706874 5:2.047831 
1.000000 1:0.748511 2:0.220223 3:0.584319 4:1.483305 5:-0.376380 
1.000000 1:-0.846134 2:0.658903 3:-0.132631 4:-1.334391 5:1.081354 
1.000000 1:-0.593097 2:-0.417788 3:0.308401 4:1.674981 5:-0.653157 
2.000000 1:2.601508 2:3.737928 3:2.312972 4:4.795211 5:1.849769 
1.000000 1:0.240477 2:-0.331841 3:0.075407 4:-0.555498 5:0.350940 
1.000000 1:-1.711935 2:-0.728761 3:0.631464 4:2.657280 5:-0.024032 
2.000000 1:3.719109 2:1.395087 3:1.979947 4:1.203461 5:2.101865 
2.000000 1:2.496064 2:1.256536 3:2.096293 4:1.769274 5:2.415946 
1.000000 1:0.420359 2:-0.029711 3:1.020980 4:-1.327759 5:-1.527184 
2.000000 1:2.397200 2:2.421288 3:3.692602 4:2.045882 5:3.103078 
1.000000 1:-0.835140 2:1.663036 3:-0.979584 4:-0.237329 5:-0.310470 
1.000000 1:0.840941 2:0.564163 3:-0.414145 4:0.323345 5:0.180283 
2.000000 1:3.080088 2:2.210630 3:0.403342 4:3.064102 5:1.131141 
1.000000 1:1.019223 2:-0.999188 3:-0.735545 4:2.277901 5:-0.769932 
2.000000 1:1.012844 2:2.731059 3:4.178899 4:1.761085 5:2.287634 
2.000000 1:5.722276 2:2.869515 3:1.479045 4:1.174824 5:2.981513 
2.000000 1:1.786475 2:2.724766 3:3.441306 4:2.785018 5:2.118475 
1.000000 1:0.972820 2:1.740092 3:1.656336 4:-0.226429 5:1.061379 
2.000000 1:3.288246 2:2.471731 3:1.556225 4:2.959284 5:3.490840 
1.000000 1:0.741659 2:0.511367 3:-0.837835 4:-1.294041 5:-1.784016 
2.000000 1:1.496505 2:2.255427 3:2.599907 4:2.269459 5:1.420929 
1.000000 1:-0.799595 2:-0.316061 3:-0.328925 4:-1.743480 5:1.119298 
1.000000 1:-2.941577 2:0.398937 3:1.380813 4:-1.321570 5:0.273380 
2.000000 1:1.628251 2:1.302859 3:2.192617 4:4.017553 5:1.356298 
1.000000 1:0.198711 2:-1.337115 3:0.005826 4:1.633578 5:-1.335049 
1.000000 1:-1.570312 2:-0.643254 3:1.183124 4:-0.791661 5:1.136883 
2.000000 1:3.172974 2:0.655870 3:2.889190 4:2.208828 5:2.825262 
1.000000 1:1.690819 2:0.749710 3:1.344674 4:-1.303805 5:0.935324 
2.000000 1:3.630538 2:2.022807 3:2.415177 4:3.464692 5:1.435593 
1.000000 1:0.104869 2:1.394038 3:-0.898210 4:0.880398 5:-1.298579 
0.000000 1:-3.169683 2:-3.845082 3:-2.989817 4:-1.289919 5:-2.299319 
1.000000 1:-0.194919 2:-0.164417 3:0.368818 4:-0.350996 5:0.288680 
1.000000 1:1.393250 2:0.492770 3:-0.935275 4:-0.406141 5:0.620645 
2.000000 1:1.940270 2:1.650511 3:3.397097 4:3.103248 5:3.304294 
1.000000 1:-0.669263 2:-0.658508 3:0.314562 4:0.246570 5:-0.249346 
2.000000 1:2.375390 2:1.911269 3:2.809214 4:3.456248 5:2.702044 
1.000000 1:0.036942 2:0.097576 3:-0.290441 4:-1.649061 5:-0.215333 
1.000000 1:-1.665014 2:-0.841278 3:0.208360 4:-0.767616 5:-0.942762 
1.000000 1:-0.945327 2:-0.024658 3:0.736047 4:0.989050 5:0.170843 
2.000000 1:3.704309 2:2.315638 3:2.921353 4:1.458972 5:3.040780 
2.000000 1:1.372921 2:2.366247 3:3.430756 4:3.552211 5:1.790105 
2.000000 1:1.621848 2:2.111685 3:2.944019 4:3.110553 5:2.697864 
2.000000 1:2.441077 2:2.381883 3:3.988498 4:2.645051 5:3.113811 
1.000000 1:1.476226 2:0.741368 3:0.315418 4:-0.033139 5:-0.416266 
1.000000 1:0.811064 2:0.256672 3:-2.038759 4:-0.784895 5:0.982282 
1.000000 1:1.010953 2:-0.477002 3:0.423071 4:0.464242 5:-0.173932 
0.000000 1:-2.844383 2:-3.775240 3:-3.294331 4:-2.255600 5:-2.997233 
0.000000 1:-1.851571 2:-3.694100 3:-2.548710 4:-3.311353 5:-1.898419 
1.000000 1:-0.121392 2:-0.295280 3:-0.260679 4:0.342519 5:-1.279272 
1.000000 1:-0.260302 2:0.702499 3:1.466635 4:0.017800 5:0.730020 
0.000000 1:-3.457142 2:-2.371848 3:-0.900420 4:-0.983168 5:-1.642243 
0.000000 1:-2.247797 2:-2.098075 3:-3.124190 4:-2.814940 5:-0.573786 
2.000000 1:2.887250 2:2.894112 3:2.304875 4:4.364455 5:1.761349 
1.000000 1:0.601946 2:-1.416882 3:0.999067 4:1.585676 5:0.544417 
1.000000 1:-0.296586 2:1.156604 3:-1.802573 4:-1.210425 5:-1.240820 
2.000000 1:2.729458 2:3.425281 3:2.803159 4:3.402096 5:2.622989 
1.000000 1:-0.864555 2:-1.028012 3:-0.482483 4:0.102934 5:-0.607294 
1.000000 1:0.066992 2:1.428043 3:1.339505 4:-1.370441 5:0.532197 
2.000000 1:3.599974 2:2.067577 3:3.408239 4:1.330652 5:4.101261 
2.000000 1:2.854840 2:3.434533 3:3.042992 4:1.702202 5:3.434242 
2.000000 1:3.076388 2:1.637346 3:3.193635 4:2.956723 5:2.263509 
2.000000 1:2.546369 2:3.904188 3:4.730986 4:2.405619 5:2.028711 
2.000000 1:2.602322 2:2.564273 3:2.393550 4:3.436543 5:2.417592 
1.000000 1:-0.119837 2:0.558705 3:-1.894577 4:0.526732 5:-0.685243 
2.000000 1:2.404819 2:2.604060 3:3.056188 4:2.865822 5:2.764389 
2.000000 1:0.601188 2:1.763993 3:1.701523 4:1.477942 5:2.747886 
2.000000 1:1.538597 2:3.752196 3:3.401428 4:2.151855 5:2.582916 
0.000000 1:-4.151668 2:-2.422165 3:-2.839895 4:-2.763129 5:-1.699285 
1.000000 1:0.059855 2:1.240716 3:-0.231073 4:-1.763663 5:1.996047 
2.000000 1:2.515816 2:2.224397 3:2.477948 4:1.143386 5:2.930179 
0.000000 1:-2.517325 2:-5.391624 3:-2.739186 4:-1.515364 5:-1.484975 
2.000000 1:2.173641 2:3.127880 3:3.208846 4:2.212466 5:2.346784 
1.000000 1:1.739566 2:-0.715157 3:-1.475545 4:1.068420 5:0.014121 
1.000000 1:-1.635681 2:-2.686284 3:0.811507 4:-0.730202 5:-0.993066 
1.000000 1:-0.913773 2:0.418221 3:0.423924 4:0.179765 5:-0.298734 
2.000000 1:4.875085 2:2.627266 3:1.206657 4:3.384046 5:2.145360 
2.000000 1:3.361712 2:1.968611 3:2.195383 4:3.233127 5:1.730932 
2.000000 1:2.452037 2:3.583531 3:0.359587 4:1.161228 5:2.181432 
2.000000 1:1.532231 2:2.897666 3:1.304721 4:4.270562 5:2.462179 
0.000000 1:-2.332125 2:-2.702705 3:-3.806493 4:-2.003974 5:-2.388611 
1.000000 1:0.408414 2:-0.460720 3:-0.097511 4:-0.714574 5:-0.681418 
2.000000 1:1.931150 2:2.488630 3:1.379417 4:1.957342 5:3.083155 
1.000000 1:-1.332937 2:0.015757 3:-3.036916 4:-0.045565 5:-0.376535 
2.000000 1:2.705705 2:2.425243 3:2.578430 4:3.868051 5:2.568192 
1.000000 1:0.174712 2:-1.500275 3:0.076656 4:-0.375421 5:1.043780 
0.000000 1:-3.120602 2:-3.346988 3:-1.728848 4:-2.532236 5:-1.605414 
2.000000 1:2.063674 2:2.859486 3:4.406717 4:2.553049 5:2.044898 
2.000000 1:2.233335 2:3.683606 3:2.532041 4:2.883930 5:4.030973 
1.000000 1:-0.406326 2:0.480434 3:1.157885 4:1.182519 5:0.373291 
2.000000 1:1.372357 2:0.964811 3:4.243184 4:3.159525 5:2.454717 
0.000000 1:-3.079691 2:-1.996413 3:-1.490339 4:-2.676897 5:-2.049339 
2.000000 1:3.094988 2:1.949995 3:1.641552 4:1.734197 5:1.598992 
0.000000 1:-2.803515 2:-2.130336 3:-5.048557 4:-3.497557 5:-1.651721 
2.000000 1:1.499827 2:2.918949 3:3.086200 4:2.348906 5:2.415336 
0.000000 1:-3.181935 2:-3.113439 3:-2.205623 4:-3.307571 5:-1.783457 
2.000000 1:3.470250 2:2.337644 3:1.788143 4:1.501557 5:3.426600 
1.000000 1:-0.555632 2:0.105556 3:0.070018 4:0.483717 5:0.289192 
1.000000 1:2.238371 2:1.313453 3:0.546529 4:2.351209 5:-0.066982 
2.000000 1:1.298079 2:1.765358 3:3.972409 4:2.718386 5:1.149153 
2.000000 1:1.501705 2:3.084891 3:2.540729 4:2.852817 5:1.463249 
0.000000 1:-1.690778 2:-3.213730 3:-2.081768 4:-2.513981 5:-2.003774 
0.000000 1:-2.150284 2:-2.527652 3:-2.858505 4:-2.604773 5:-1.521211 
2.000000 1:4.583785 2:1.323903 3:3.638105 4:2.217082 5:0.210525 
1.000000 1:-0.758137 2:0.296259 3:-0.853452 4:-0.294712 5:-0.945692 
2.000000 1:1.990817 2:2.610412 3:1.906248 4:0.896240 5:3.313599 
1.000000 1:0.377766 2:0.184414 3:0.582290 4:0.895199 5:0.906879 
1.000000 1:0.272851 2:0.755365 3:-1.819980 4:-0.271198 5:2.935125 
1.000000 1:0.730079 2:0.541447 3:3.043894 4:0.704048 5:1.624705 
2.000000 1:0.808916 2:2.566059 3:2.350744 4:3.262358 5:3.964178 
2.000000 1:0.587854 2:2.019546 3:2.410379 4:1.924768 5:2.938506 
2.000000 1:2.917154 2:2.663069 3:2.141248 4:2.180026 5:3.998126 
1.000000 1:-0.755579 2:-0.454222 3:-1.192628 4:-0.219068 5:0.439412 
2.000000 1:0.278840 2:2.767784 3:0.952851 4:0.895886 5:4.842647 
2.000000 1:2.464685 2:3.645732 3:2.541987 4:1.294840 5:2.656415 
1.000000 1:0.754495 2:1.303424 3:-0.108333 4:0.933496 5:1.256110 
1.000000 1:0.042766 2:0.069836 3:-0.849401 4:1.049703 5:2.387419 
1.000000 1:-0.330078 2:-2.631740 3:-0.175176 4:1.093631 5:1.320698 
1.000000 1:-0.129634 2:0.722015 3:0.993638 4:0.059944 5:-0.171420 
1.000000 1:0.530686 2:-1.815045 3:0.066375 4:-1.241998 5:-1.958356 
1.000000 1:0.354163 2:-0.734961 3:0.986493 4:1.199165 5:-0.263636 
2.000000 1:1.863161 2:2.316362 3:1.195554 4:3.368386 5:2.508008 
2.000000 1:0.948547 2:1.701521 3:2.161304 4:1.845951 5:1.289950 
1.000000 1:-1.115672 2:-1.980043 3:0.307591 4:-0.060295 5:-0.504107 
1.000000 1:-0.815380 2:0.012499 3:0.938016 4:0.384004 5:0.014264 
1.000000 1:-2.332352 2:-1.245566 3:1.252459 4:-0.497074 5:-0.678219 
1.000000 1:0.704499 2:-0.705603 3:-1.141612 4:-0.196881 5:-0.056051 
1.000000 1:1.181877 2:1.142292 3:-0.714594 4:1.604097 5:-0.772897 
0.000000 1:-0.584241 2:-2.053084 3:-2.446748 4:-0.168702 5:-3.514944 
2.000000 1:2.848555 2:4.054110 3:2.461047 4:2.176121 5:4.935772 
1.000000 1:-0.078800 2:-1.441625 3:1.324228 4:0.662742 5:-0.307111 
2.000000 1:2.781854 2:2.594671 3:1.933457 4:1.553584 5:2.214571 
1.000000 1:0.428821 2:-0.070378 3:-1.323276 4:0.329843 5:0.969465 
1.000000 1:0.630725 2:0.268541 3:-1.143036 4:-2.324113 5:-1.600692 
1.000000 1:-1.651527 2:1.551390 3:0.821673 4:-1.605390 5:-0.343175 
2.000000 1:3.291111 2:2.024552 3:2.513402 4:2.780711 5:2.471792 
1.000000 1:-0.334527 2:0.377019 3:1.919414 4:-0.475120 5:-0.999524 
0.000000 1:-3.951937 2:-1.991441 3:-3.492032 4:-2.618411 5:-0.685687 
1.000000 1:0.737170 2:0.487948 3:-0.189565 4:0.154027 5:1.666294 
2.000000 1:2.541051 2:1.902863 3:4.960153 4:2.375538 5:0.803470 
2.000000 1:0.813376 2:2.600962 3:2.291591 4:3.590694 5:3.782370 
2.000000 1:0.999633 2:1.893688 3:2.242832 4:3.427024 5:2.895473 
1.000000 1:-0.297703 2:-0.970555 3:0.634084 4:2.320076 5:0.395238 
1.000000 1:2.160947 2:1.565689 3:-0.848316 4:0.216616 5:-0.347032 
2.000000 1:-0.114625 2:5.376895 3:3.483949 4:1.519955 5:1.024651 
1.000000 1:0.497223 2:-0.139857 3:0.613497 4:-0.928328 5:1.405151 
2.000000 1:2.973595 2:3.586389 3:3.516747 4:2.927913 5:1.591974 
1.000000 1:0.564884 2:1.466588 3:-1.223932 4:1.934014 5:0.784657 
1.000000 1:1.228528 2:0.232233 3:1.622408 4:1.732606 5:3.222592 
2.000000 1:2.281197 2:2.858739 3:2.903283 4:0.349344 5:3.514071 
2.000000 1:3.598982 2:4.004126 3:1.700112 4:2.114365 5:1.382061 
2.000000 1:3.202650 2:1.156586 3:2.462978 4:1.765148 5:2.336250 
1.000000 1:-1.494440 2:0.585491 3:0.053135 4:-0.967195 5:-0.420696 
1.000000 1:0.639388 2:-0.080295 3:0.538151 4:-1.281257 5:0.097381 
1.000000 1:-1.084898 2:0.294059 3:-0.689417 4:1.172719 5:0.215839 
1.000000 1:2.140296 2:0.029003 3:0.239752 4:0.220515 5:0.100963 
1.000000 1:-1.602896 2:-1.013259 3:0.683807 4:0.434802 5:0.373633 
2.000000 1:2.436704 2:2.382526 3:1.569958 4:3.806282 5:0.473023 
2.000000 1:3.727603 2:3.099232 3:1.706088 4:2.719769 5:2.529428 
1.000000 1:0.871768 2:0.198843 3:0.754050 4:-0.946240 5:-0.305870 
2.000000 1:3.458532 2:2.201435 3:3.496495 4:3.333594 5:3.335728 
2.000000 1:1.895747 2:2.164936 3:3.309769 4:2.383281 5:2.502888 
1.000000 1:0.575625 2:-0.402641 3:0.788848 4:-0.181868 5:-1.533394 
0.000000 1:-0.762637 2:-2.389247 3:-1.602116 4:-2.571786 5:-2.335208 
2.000000 1:0.525503 2:1.746228 3:1.672863 4:3.095187 5:3.154238 
1.000000 1:0.759870 2:0.522803 3:0.722779 4:1.242680 5:1.876320 
1.000000 1:-0.101967 2:0.234821 3:-0.357556 4:-0.617409 5:-0.504251 
2.000000 1:1.297749 2:2.567913 3:2.377126 4:1.161549 5:3.758708 
1.000000 1:-0.488605 2:1.331786 3:-0.487091 4:-2.543838 5:1.013417 
1.000000 1:-0.295587 2:0.613092 3:0.287447 4:-0.228331 5:-0.202569 
2.000000 1:3.178085 2:2.292250 3:0.829814 4:1.676410 5:1.382136 
1.000000 1:0.558267 2:0.283031 3:0.558828 4:-0.562241 5:1.403411 
1.000000 1:-0.576344 2:0.087484 3:-0.973007 4:-0.741384 5:-0.303625 
2.000000 1:1.068610 2:1.982470 3:3.257553 4:2.456339 5:3.762832 
1.000000 1:0.326564 2:0.775114 3:-0.472695 4:0.178870 5:0.349500 
1.000000 1:2.502267 2:1.944308 3:0.182367 4:0.167053 5:-1.055168 
2.000000 1:2.075339 2:1.270645 3:0.973357 4:3.289520 5:2.017952 
2.000000 1:2.643835 2:3.002084 3:3.220432 4:2.656083 5:2.888465 
2.000000 1:2.675553 2:3.044408 3:3.372625 4:2.570641 5:3.233724 
1.000000 1:0.574356 2:0.418763 3:-0.606514 4:-0.390824 5:-0.367143 
1.000000 1:1.404360 2:-0.685043 3:-0.299898 4:0.596876 5:-1.099309 
1.000000 1:-0.469342 2:2.003067 3:-0.715200 4:-1.116894 5:0.878334 
2.000000 1:3.054098 2:2.743044 3:4.816114 4:2.499174 5:2.679402 
1.000000 1:-1.233001 2:0.244862 3:1.436259 4:0.401120 5:0.010876 
1.000000 1:1.672904 2:0.083108 3:1.938802 4:-0.645049 5:1.140052 
